#disk+bulge.total_mass  disk+bulge.r_eff_disk  halo.fdm  dispprof_LINE.sigma0  zheightgaus.sigmaz  geom_1.inc  geom_1.pa  geom_1.xshift  geom_1.yshift  geom_1.vel_shift
10.870125780987744  4.110362629827301  0.07322478073774472  30.063832818522418  0.4871201504386961  75.5424160166838  146.12585879010152  0.28463120926150065  -0.7352718770061532  20.574960056240954
10.921333410977514  4.20044131292638  0.12993426185014129  31.911740076921113  0.9307182641184323  71.60017128932564  146.25877121215743  0.711000229841768  -0.9308474412746449  12.97387206818108
10.939131766905842  4.837699147320759  0.5822059300718307  34.5362614739835  0.26723477186273004  75.72502571204056  147.7063731959122  0.3790180548762403  -0.8253880940720482  19.204565993458033
10.954154766855739  4.974336259307147  0.060940334672487995  30.07037847623863  0.4125380634866502  74.980861820426  148.3467550069782  0.5643097838943567  -0.8768967685273101  18.45102659688864
10.977805270777967  4.718860665426821  0.05328976476963417  40.10833677682181  0.25098904621328266  64.17578856042958  145.15666609754763  0.011080125522810125  -0.9366299783191139  15.632022767146879
10.979910595436605  5.424846295913067  0.36275948482868997  31.700128611871357  0.4768133393212872  73.81330421205207  145.6585554670752  0.23280180251435412  -0.795229171056199  18.89637754311883
11.105242432625554  7.563949883310169  0.02914895049371222  30.51279575351882  0.48672523738461854  75.0827165103879  145.83310565960414  0.07192832699679075  -0.6307839709695101  18.508454726968566
10.864360151345643  3.835406252649597  0.11321841162158881  31.653034755891117  0.4077635967161338  74.31667912060199  148.07290396193355  0.23240482797086148  -0.9803620541048962  17.20732184163664
10.951158730557548  4.998324875077835  0.2581626964683693  25.560659755254896  0.3925591955357821  73.70079275429194  147.615919474578  0.028874977212152375  -0.5348446320141877  17.889694161277873
10.948700759633061  4.412161950210546  0.0034763327809070516  33.277746989345076  0.4476773093204856  66.27197259672579  148.49530059240064  0.09542355554919357  -0.8513541663996511  14.443712838664055
11.235940021092446  16.718327690296995  0.1717139006195707  33.31231859422091  0.8157494967402523  80.5605963252334  144.09584649573532  -1.1574147844134957  0.43065865745721266  19.828510670936453
10.829696832773571  3.4617942226048224  0.3356822400477073  26.234152392724276  0.31198717856538616  72.55178204014211  146.87644538575626  0.05008996953087985  -0.8019749822132131  14.668617823028711
10.924891048239711  4.767449927646008  0.2602922595251764  29.596395559862064  0.3539466314082837  76.56897893335625  146.4887214439825  -0.01720220223213431  -0.8049397415993693  19.763676894789285
11.009030846482172  5.434695834436735  0.1432256647634562  31.017679708366046  0.3235476598606046  72.17853217415407  147.98296347883797  0.49233763713774303  -0.9645936541649539  13.00655105538651
10.958204626609557  5.158478235676125  0.2437561143903848  31.49595294454027  0.25424753057072325  74.44656143138769  147.06329857490826  0.45469213185146806  -0.9947715063756756  17.696227158869803
10.841382387866517  3.758885994987614  0.18786066786670158  27.50771395579649  0.49346192722232535  75.15875767077716  146.9498324347467  0.6796178390725944  -0.9496911260648203  16.07518790417805
10.903952285205616  4.426474910078277  0.01200004185418968  26.30465779328177  0.5361756541790843  74.01878464008391  147.6929023134539  0.41841026888096744  -1.0717097841305425  14.638273644338312
11.38187086837085  26.66306638837487  0.4043471687707563  21.150239991587792  0.944082505685314  79.58407164731065  146.88375139022068  -1.1571752762874772  -0.00894738869773215  12.254651676987649
10.978772728494217  5.196567748964756  0.42896578096253946  31.701370224700476  0.8373036869017851  70.77202612877015  148.8731203856278  0.24665808925945742  -0.6751685441768984  17.47258260907323
10.91431285558652  3.9688378274770297  0.0754936118516065  35.70857799876119  0.3249778809926282  65.03317646646046  146.4201397142395  0.18018268381945335  -0.8466571753306501  19.22644797572366
10.84362383736546  3.3443553243497512  0.006382045939620442  26.5461100780855  0.29606715760646896  65.9338467907774  146.06642557025492  0.010759746168465423  -0.591388800782017  23.67612435581863
10.904650187836957  4.293668049246861  0.38404455797728876  32.424782743663954  0.7573832284210222  72.30778889496294  145.446738906659  -0.18032224411857734  -0.6738216250775383  16.567832714155273
11.06295226334402  7.774300098431216  0.7754544193162928  33.160349641385324  0.9857167811942306  81.52704278585439  149.7404181949764  -1.4690188538866717  0.10061628729455063  10.76172744439259
10.880103471264547  3.7623168124539634  0.40545095866565534  33.59504482372401  0.22442930240033687  72.20044697424999  147.83469716891696  0.4280320867994387  -0.9691471640962748  15.00702534896243
11.02686745153905  5.505438464977312  0.044339608932530056  40.707014718977476  0.4125718130089298  65.4137919145155  145.55294264446042  0.13015764836601118  -0.6558691677409039  18.04732252345063
10.968314203029545  5.494538947895255  0.4752306686407944  24.77170450085427  0.3291372177285616  74.45796165237941  149.05775407938955  0.23877939153900307  -0.8617315066546665  18.08196604899433
10.894102060381446  4.437778804343869  0.40838902215121675  31.684620499433162  0.30985376053096003  76.14677144184988  148.61942279639985  0.19000444189291832  -1.0764981975144323  18.118235548720747
10.932777282430045  4.429394735660842  0.06990800449560272  33.62441560396912  0.5169407374297246  72.18741084417867  148.4637787414946  0.5503853398566001  -0.8381818973494441  17.014171306424103
10.886197214714276  3.7981106899737394  0.41369977014228343  35.95920124674996  0.14047791074931582  71.36091631272237  148.68997842708035  0.47861290497555364  -0.8819618552000099  14.886396390733864
10.881283955578825  3.4399878536258965  0.5024261958802924  25.67740022976032  0.9465023912533789  65.50436292444908  146.03768627405424  0.5690633993700426  -0.9444013798103259  14.537731193129773
10.981544861986036  5.0670195204572455  0.02049544826212536  29.782455360263704  0.582326097113911  73.09598067212183  148.21109072937614  0.13735206740544514  -0.9471322257997867  12.232563827087972
10.945888322498075  4.439095346446612  0.32667638987102243  33.993784468409714  0.9459304145291713  68.10644133334777  146.97641063295487  0.3296140097577265  -0.9689354328351354  19.724750982840874
11.222131273806895  14.734441631370842  0.6289630526752131  29.08908071981832  0.6410699358261545  80.73851718836627  148.79074412184184  -1.0402638748409978  -0.0041114734084689575  16.00221373642161
11.082331432480967  7.026656937799489  0.8111128395663596  38.4066549484021  0.8653023533208556  73.95034535161022  145.32153302051245  0.9135357302932317  -1.2595263463765467  13.658115960851873
